,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
94,1940-04-04 06:00:00+00:00,3.0,0.63441664,5.7865,-3.8135,17.057314,39.239998,159.69295,16.26,1.6779883
95,1940-04-05 06:00:00+00:00,51.0,-0.35516676,4.5365,-5.2635,11.792404,21.599998,305.12997,15.37,1.5388242
96,1940-04-06 06:00:00+00:00,71.0,-2.815583,0.1865,-5.3135,13.684735,28.08,333.68286,8.65,0.8050593
97,1940-04-07 06:00:00+00:00,71.0,-8.248917,-5.8635,-11.6135,9.826088,23.039999,6.5294333,12.4,0.8188273
98,1940-04-08 06:00:00+00:00,3.0,-9.192667,-3.5635,-12.9135,12.313893,20.880001,343.14612,16.88,1.1444225
99,1940-04-09 06:00:00+00:00,3.0,-15.888499,-11.563499,-20.563501,16.981165,39.239998,333.27173,18.66,0.6864113
100,1940-04-10 06:00:00+00:00,3.0,-14.917667,-5.4635,-25.6635,13.1041975,23.039999,190.93588,20.45,1.208846
101,1940-04-11 06:00:00+00:00,2.0,-7.2551675,3.2364998,-17.813501,14.081477,32.760002,153.60252,20.72,1.7747775
102,1940-04-12 06:00:00+00:00,3.0,-0.8114163,8.436501,-12.313499,10.587917,22.68,265.23642,18.42,1.9860632
103,1940-04-13 06:00:00+00:00,3.0,0.5594165,7.0365,-6.2135,11.879999,23.4,355.5049,18.37,2.005445
104,1940-04-14 06:00:00+00:00,3.0,-2.4822505,2.0865002,-6.5635,10.829959,26.64,347.49255,19.45,1.6730065
105,1940-04-15 06:00:00+00:00,3.0,-2.9051673,3.0365,-7.2635,7.8625183,19.8,348.38852,15.58,1.447349
106,1940-04-16 06:00:00+00:00,51.0,-1.6239167,5.6865,-6.8135,11.119281,24.119999,113.19863,14.62,1.4172297
107,1940-04-17 06:00:00+00:00,71.0,0.9698332,6.1365,-4.1135,10.495713,27.72,103.815094,11.86,1.2790085
108,1940-04-18 06:00:00+00:00,71.0,0.29899988,8.2865,-4.5135,10.30883,30.599998,305.3027,14.94,1.505571
109,1940-04-19 06:00:00+00:00,3.0,5.6219163,12.736501,-2.1634998,11.966953,26.64,195.8176,18.7,2.768243
110,1940-04-20 06:00:00+00:00,3.0,6.428166,13.1365,-0.6135,14.799459,25.56,193.21169,19.54,2.9409409
111,1940-04-21 06:00:00+00:00,51.0,5.1427503,10.3865,1.2365,14.764389,25.56,276.63242,14.08,1.9568442
112,1940-04-22 06:00:00+00:00,3.0,2.5594163,8.486501,-0.8635,11.252519,27.359999,18.435026,14.47,1.7341318
113,1940-04-23 06:00:00+00:00,3.0,2.1114998,8.486501,-2.8135,11.609651,30.960001,4.801846,21.32,2.32597
114,1940-04-24 06:00:00+00:00,3.0,3.8302498,10.3865,-2.4134998,14.241629,15.84,106.47203,22.0,2.7722445
115,1940-04-25 06:00:00+00:00,3.0,4.4656672,10.186501,-0.3635,13.202726,30.239998,129.31035,20.19,2.611273
116,1940-04-26 06:00:00+00:00,3.0,4.740667,11.5865,-1.9135,11.792404,26.28,44.714245,22.4,2.8801937
117,1940-04-27 06:00:00+00:00,3.0,3.753167,8.3365,-0.013500005,12.819235,29.88,43.988373,23.29,2.784819
118,1940-04-28 06:00:00+00:00,0.0,3.3531668,8.8865,-2.3635,13.854155,27.0,63.747646,23.5,2.903951
119,1940-04-29 06:00:00+00:00,2.0,5.1677504,11.686501,-1.1635,15.349684,27.72,105.43721,23.65,3.1123004
120,1940-04-30 06:00:00+00:00,53.0,7.738583,13.5865,1.2365,11.720751,30.599998,129.93817,20.71,2.822103
121,1940-05-01 06:00:00+00:00,53.0,5.7010837,11.686501,-0.0635,14.417988,30.239998,8.224672,14.87,1.8656218
